url,title,image,filename,width,height,alt,classification
https://ambisecure.ambimat.com/blog/designing-low-latency-secure-transit-validators/,Designing Low-Latency Secure Transit Validators | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-designing-low-latency-secure-transit-validators-1200x630.png,ambisecure-blog-designing-low-latency-secure-transit-validators-1200x630.png,1200,630,"A 300-millisecond tap-to-decision budget split across RF activation, SELECT, EV2 mutual authentication, fare logic and commit, showing a transit validator with no slack left.",page-specific
https://ambisecure.ambimat.com/blog/device-identity-at-manufacturing-scale/,Device Identity at Manufacturing Scale | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-device-identity-at-manufacturing-scale-1200x630.png,ambisecure-blog-device-identity-at-manufacturing-scale-1200x630.png,1200,630,"Factory-to-field identity: HSM-derived per-device keys land inside secure elements over SCP03, leave an append-only audit trail, then rotate over the air.",page-specific
https://ambisecure.ambimat.com/blog/engineering-epassport-issuance-platforms/,Engineering ePassport Issuance and Identity Platforms,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-engineering-epassport-issuance-platforms-1200x630.png,ambisecure-blog-engineering-epassport-issuance-platforms-1200x630.png,1200,630,"The issuing half of an ICAO 9303 passport programme: CSCA signs short-lived DSCs, a DSC signs each SOd, and the PKD publishes the chain for border verifiers.",page-specific
https://ambisecure.ambimat.com/blog/eu-cyber-resilience-act-connected-hardware-iot/,EU Cyber Resilience Act for IoT &amp; Hardware | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-eu-cyber-resilience-act-connected-hardware-iot-1200x630.png,ambisecure-blog-eu-cyber-resilience-act-connected-hardware-iot-1200x630.png,1200,630,"The CRA calendar for connected hardware: reporting duties from September 2026, manufacturer obligations from December 2027, and the silicon lead times behind both.",page-specific
https://ambisecure.ambimat.com/blog/fido-supported-services/,Where Your AmbiSecure FIDO Key Works | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-fido-supported-services-1200x630.png,ambisecure-blog-fido-supported-services-1200x630.png,1200,630,"Coverage map fanning an AmbiSecure FIDO2 authenticator through an IdP to the SaaS estate, OS sign-in, and the legacy apps a validation server still has to cover.",page-specific
https://ambisecure.ambimat.com/blog/how-fido-authentication-works/,How FIDO Authentication Works | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-how-fido-authentication-works-1200x630.png,ambisecure-blog-how-fido-authentication-works-1200x630.png,1200,630,Diagram of an AmbiSecure FIDO2 authenticator signing a challenge bound to example.com while a look-alike domain finds no matching credential and fails.,page-specific
https://ambisecure.ambimat.com/blog/how-v2x-pki-works/,"How V2X PKI Works — EA, AA, pseudonymous certs | AmbiSecure",https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-how-v2x-pki-works-1200x630.png,ambisecure-blog-how-v2x-pki-works-1200x630.png,1200,630,"The V2X trust fork: an Enrolment Authority and an Authorisation Authority split identity from authorisation so an OBU&#x27;s signed CAM proves hardware, not identity.",page-specific
https://ambisecure.ambimat.com/blog/implementing-fido2-developer-guide/,Implementing FIDO2 — a developer guide | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-implementing-fido2-developer-guide-1200x630.png,ambisecure-blog-implementing-fido2-developer-guide-1200x630.png,1200,630,"WebAuthn registration end to end: a server challenge, an origin-scoped keypair born inside the authenticator, attestation out, and only the public key stored server-side.",page-specific
https://ambisecure.ambimat.com/blog/,Engineering Blog &mdash; AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-1200x630.png,ambisecure-blog-1200x630.png,1200,630,"Wayfinding plate for the AmbiSecure engineering blog, grouping its clusters — FIDO, JavaCard and APDU, DESFire transit, V2X and secure-element work — into five topic tiles.",page-specific
https://ambisecure.ambimat.com/blog/javacard-applet-development-enterprise-identity/,JavaCard Applet Development for Enterprise Identity | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-javacard-applet-development-enterprise-identity-1200x630.png,ambisecure-blog-javacard-applet-development-enterprise-identity-1200x630.png,1200,630,"JavaCard applet path from CAP file through GlobalPlatform load and install to SCP03 personalisation and lock, with AID selection over the APDU interface.",page-specific
https://ambisecure.ambimat.com/blog/lava-lamps-and-cryptographic-entropy/,Lava Lamps and Cryptographic Entropy | AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-lava-lamps-and-cryptographic-entropy-1200x630.png,ambisecure-blog-lava-lamps-and-cryptographic-entropy-1200x630.png,1200,630,"Cloudflare&#x27;s lava-lamp wall and a secure element&#x27;s on-chip thermal TRNG follow the same pipeline shape: physical noise, hashing, then a seeded CSPRNG.",page-specific
https://ambisecure.ambimat.com/blog/page/2/,Engineering blog &mdash; page 2 &mdash; AmbiSecure,https://ambisecure.ambimat.com/assets/img/og/blog.png,blog.png,1200,630,"AmbiSecure engineering blog title card: practical, code-first writing on hardware-rooted security.",intentional category image
https://ambisecure.ambimat.com/blog/passkeys-vs-traditional-mfa/,Passkeys vs Traditional MFA — what really changed,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-passkeys-vs-traditional-mfa-1200x630.png,ambisecure-blog-passkeys-vs-traditional-mfa-1200x630.png,1200,630,Why an adversary-in-the-middle proxy replays a one-time code but cannot use a passkey: the assertion is bound to the relying-party origin it never matches.,page-specific
